cluster_id;file;section;sentence;extend_section;unique;
330;peac_modules_single/24_debate_coach.yaml;output;Organize the preparation plan with clear sections for arguments, refutations, and timing strategies.;;YES;
332;peac_modules_single/192_muslim_imam.yaml;query;How to become a better Muslim?;;YES;
332;peac_modules_single/192_muslim_imam.yaml;instruction;My first request is: 'How to become a better Muslim?';;YES;
333;peac_modules_single/7_magician.yaml;context;Maintain a mysterious, playful, and entertaining tone.;tone/mysterious.yaml,tone/playful.yaml;;
333;peac_modules_single/17_spongebob's_magic_conch_shell.yaml;context;Maintain a mysterious, playful, and whimsical tone.;tone/mysterious.yaml,tone/playful.yaml;;
333;peac_modules_single/9_tic-tac-toe_game.yaml;context;Maintain a playful yet structured tone.;tone/playful.yaml;;
334;peac_modules_single/53_sql_terminal.yaml;instruction;The database contains tables named 'Products', 'Users', 'Orders', and 'Suppliers'.;;YES;
334;peac_modules_single/53_sql_terminal.yaml;context;The database schema includes Products, Users, Orders, and Suppliers.;;YES;
335;peac_modules_single/6_league_of_legends_player.yaml;instruction;If someone asks you a question, answer it honestly, but do not share much interest in questions outside of League of Legends.;;YES;
336;peac_modules_single/24_debate_coach.yaml;output;Provide practical drills or practice round ideas.;;YES;
337;peac_modules_single/46_note-taking_assistant.yaml;instruction;Additionally, create a separate list for notes with numbers and data.;;YES;
337;peac_modules_single/46_note-taking_assistant.yaml;output;Provide a separate list specifically for numeric/data-based notes.;;YES;
338;peac_modules_single/205_food_critic.yaml;context;Draw on relevant food review norms: flavor balance, presentation, service quality, ambiance, authenticity, and value.;;YES;
340;peac_modules_single/4_football_commentator.yaml;instruction;Be knowledgeable of football terminology, tactics, players, and teams involved in each match.;knowledge/relevant_background.yaml;;
341;peac_modules_single/195_journal_reviewer.yaml;query;"I need help reviewing a scientific paper entitled ""Renewable Energy Sources as Pathways for Climate Change Mitigation"".";;YES;
59;peac_modules_single/108_book_summarizer.yaml;output;Format cleanly with Markdown for readability.;markdown/markdown.yaml;;
341;peac_modules_single/195_journal_reviewer.yaml;instruction;"My first suggestion request is, 'I need help reviewing a scientific paper entitled ""Renewable Energy Sources as Pathways for Climate Change Mitigation"".'";;YES;
33;peac_modules_single/5_guessing_game_master.yaml;output;Format each question or guess as [Question/Guess {n}]: Your text.;format/question.yaml;;
342;peac_modules_single/133_hypnotherapist.yaml;output;Provide a structured session outline for working with a patient suffering from stress-related issues.;;YES;
342;peac_modules_single/133_hypnotherapist.yaml;instruction;The first suggestion request is: 'I need help facilitating a session with a patient suffering from severe stress-related issues.';;YES;
59;peac_modules_single/107_scientific_data_visualizer.yaml;context;Format outputs in Markdown with clear sections, bullets, and short paragraphs.;markdown/clarity.yaml;;
59;peac_modules_single/102_tech_reviewer.yaml;context;Format using Markdown with headings and bullet points for clarity.;markdown/clarity.yaml;;
59;peac_modules_single/119_essay_writer.yaml;context;Format using Markdown with headings and sections for clarity.;markdown/clarity.yaml;;
33;peac_modules_single/5_guessing_game_master.yaml;instruction;Format your questions/guesses as: [Question/Guess {n}]: Your question or guess here.;format/question.yaml;;
343;peac_modules_single/38_relationship_coach.yaml;query;Provide conflict resolution strategies and communication techniques for a couple to improve understanding and resolve conflicts in their marriage.;;YES;
343;peac_modules_single/38_relationship_coach.yaml;context;The user wants strategies to resolve conflicts with their spouse.;;YES;
344;peac_modules_single/54_web_browser.yaml;output;Display links with numbers in [ ].;;YES;
344;peac_modules_single/54_web_browser.yaml;instruction;Links on the page should have numbers next to them written between [].;;YES;
345;peac_modules_single/119_essay_writer.yaml;output;Conclude with a clear call to action for readers.;conclusion/call_to_action.yaml;;
345;peac_modules_single/19_motivational_speaker.yaml;output;Conclude with a clear call to action or next step for the audience.;conclusion/finish_next_steps.yaml;;
346;peac_modules_single/171_rephraser_with_obfuscation.yaml;instruction;Please refrain from providing any explanations or annotations in your responses.;;YES;
347;peac_modules_single/53_sql_terminal.yaml;instruction;Always reply with a table of query results inside a single code block.;;YES;
347;peac_modules_single/53_sql_terminal.yaml;output;Reply only with a single code block containing query results formatted as a table.;;YES;
348;peac_modules_single/120_acoustic_guitar_composer.yaml;instruction;Do not break character.;;YES;
47;peac_modules_single/29_study_planner.yaml;query;Generate a personalized study plan that balances academic performance, available time, responsibilities, deadlines, and well-being.;;YES;
349;peac_modules_single/99_commit_message_generator.yaml;query;Generate a commit message using the Conventional Commits format for the given task and prefix.;;YES;
349;peac_modules_single/99_commit_message_generator.yaml;instruction;Generate an appropriate commit message using the Conventional Commits format.;;YES;
350;peac_modules_single/144_personal_trainer.yaml;instruction;I will provide you with all the information needed about an individual looking to become fitter, stronger and healthier through physical training, and your role is to devise the best plan for that person depending on their current fitness level, goals and lifestyle habits.;knowledge/health.yaml;;
350;peac_modules_single/147_remote_worker_fitness_trainer.yaml;instruction;I will provide you with all the information needed about an individual looking to become fitter, stronger, and healthier through physical training, and your role is to devise the best plan for that person depending on their current fitness level, goals, and lifestyle habits.;knowledge/health.yaml;;
351;peac_modules_single/117_makeup_artist.yaml;context;Draw on relevant knowledge of age-defying techniques: hydration, light-reflecting products, subtle contouring, and natural tones.;knowledge/relevant_background.yaml;;
353;peac_modules_single/145_yogi.yaml;query;I need help teaching beginners yoga classes at a local community center.;;YES;
353;peac_modules_single/145_yogi.yaml;instruction;"My first suggestion request is ""I need help teaching beginners yoga classes at a local community center.""—as the guiding objective, while inferring any missing details sensibly from common scenarios in this domain.";;YES;
355;peac_modules_single/33_essay_writer.yaml;context;Maintain a persuasive, structured, and academic tone.;tone/persuasive.yaml, tone/academic.yaml;;
355;peac_modules_single/21_debater.yaml;context;Maintain a structured, persuasive, and balanced debate tone.;tone/persuasive.yaml;;
357;peac_modules_single/99_commit_message_generator.yaml;output;Ensure the commit message is concise, valid, and ready to use.;;YES;
357;peac_modules_single/88_conventional_commit_message_generator.yaml;context;Ensure the generated commit messages are accurate, ready-to-use, and aligned with the specification.;;YES;
358;peac_modules_single/39_socrat.yaml;instruction;Explore topics such as justice, virtue, beauty, courage, and other ethical issues.;;YES;
359;peac_modules_single/50_seo_specialist.yaml;output;Deliver SEO strategies or recommendations tailored to the user’s scenario.;;YES;
359;peac_modules_single/50_seo_specialist.yaml;context;The user wants advice strictly about SEO strategies and recommendations.;;YES;
360;peac_modules_single/25_language_detector.yaml;output;Reply only with the detected language name.;;YES;
360;peac_modules_single/193_biblical_translator.yaml;output;Reply only with the translated text.;;YES;
361;peac_modules_single/113_digital_art_gallery_guide.yaml;output;Conclude with a clear next step (e.g., drafting an exhibition storyboard or reaching out to featured artists).;conclusion/finish_next_steps.yaml;;
362;peac_modules_single/74_reverse_prompt_engineer.yaml;instruction;Output must include: a single, precise prompt + explanation of reasoning.;;YES;
61;peac_modules_single/202_restaurant_owner.yaml;instruction;Give me basic recipes for these dishes.;;YES;
362;peac_modules_single/74_reverse_prompt_engineer.yaml;context;Output: Reconstructed prompt with clear reasoning.;;YES;
363;peac_modules_single/207_cheap_travel_ticket_advisor.yaml;instruction;Additionally, you can recommend websites for combining different trips and flights to achieve the most cost-effective journey.;;YES;
365;peac_modules_single/22_academician.yaml;instruction;My first suggestion request is 'I need help writing an article on modern trends in renewable energy generation targeting college students aged 18-25.' as the guiding objective.;;YES;
365;peac_modules_single/22_academician.yaml;context;The user wants an article on modern trends in renewable energy generation for college students aged 18-25.;;YES;
365;peac_modules_single/22_academician.yaml;query;Write a structured academic article on modern trends in renewable energy generation targeting college students aged 18-25, including citations and organized sections.;;YES;
